x[m], y[m], u[m/s], v[m/s]
0.1519061747, 0.0100573714, 0.1447824513, 0.004071222269
0.1518131701, 0.01194969885, 0.1362310926, 0.004059339044
0.151667191, 0.0149173283, 0.1227904142, 0.00403910239
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1253320942, 0.001365067043
0.1519061747, 0.0100573714, 0.1451347432, 0.00374911401
0.1518131701, 0.01194969885, 0.1366976157, 0.003779334808
0.151667191, 0.0149173283, 0.1234357468, 0.003825382556
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1251628266, 0.001154609167
0.1519061747, 0.0100573714, 0.1451830532, 0.003445983412
0.1518131701, 0.01194969885, 0.1368612854, 0.003515761547
0.151667191, 0.0149173283, 0.1237801459, 0.003624120543
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1248388959, 0.0009651213269
0.1519061747, 0.0100573714, 0.1450199988, 0.003173055115
0.1518131701, 0.01194969885, 0.1368124832, 0.003278859769
0.151667191, 0.0149173283, 0.123910517, 0.003443869216
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1243760026, 0.0007818203705
0.1519061747, 0.0100573714, 0.1446701904, 0.002925299597
0.1518131701, 0.01194969885, 0.1365734367, 0.003066053316
0.151667191, 0.0149173283, 0.1238453181, 0.003285958636
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1238168765, 0.0006156409466
0.1519061747, 0.0100573714, 0.1441939181, 0.002690046752
0.1518131701, 0.01194969885, 0.1362040356, 0.002862736861
0.151667191, 0.0149173283, 0.1236437578, 0.003132796199
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1231811172, 0.000461157175
0.1519061747, 0.0100573714, 0.143616681, 0.002468189906
0.1518131701, 0.01194969885, 0.135732076, 0.00267044613
0.151667191, 0.0149173283, 0.1233372108, 0.002986923036
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1225143604, 0.0003132163916
0.1519061747, 0.0100573714, 0.1429997006, 0.002254967191
0.1518131701, 0.01194969885, 0.1352114412, 0.002486042327
0.151667191, 0.0149173283, 0.122968096, 0.002847768431
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1218066095, 0.0001721227618
0.1519061747, 0.0100573714, 0.1423182949, 0.002052741725
0.1518131701, 0.01194969885, 0.1346259995, 0.002312784776
0.151667191, 0.0149173283, 0.1225336941, 0.002719977
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1210975337, 4.934357619e-05
0.1519061747, 0.0100573714, 0.1416394374, 0.001878874811
0.1518131701, 0.01194969885, 0.1340477526, 0.002165106661
0.151667191, 0.0149173283, 0.1221136291, 0.00261336925
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1203856006, -5.02396995e-05
0.1519061747, 0.0100573714, 0.1409539357, 0.001740111213
0.1518131701, 0.01194969885, 0.1334597338, 0.002048506334
0.151667191, 0.0149173283, 0.1216788054, 0.002531500617
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1196761852, -0.0001460610764
0.1519061747, 0.0100573714, 0.1402560671, 0.001607435422
0.1518131701, 0.01194969885, 0.1328574333, 0.001936988336
0.151667191, 0.0149173283, 0.1212266884, 0.002453146716
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1189714645, -0.0002313759209
0.1519061747, 0.0100573714, 0.1395727322, 0.001490656113
0.1518131701, 0.01194969885, 0.1322690585, 0.00183943622
0.151667191, 0.0149173283, 0.120787543, 0.002385726836
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1182946565, -0.0002972787385
0.1519061747, 0.0100573714, 0.1389234929, 0.001400894382
0.1518131701, 0.01194969885, 0.1317119618, 0.001764999399
0.151667191, 0.0149173283, 0.1203751614, 0.002335284401
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1176461148, -0.0003505821603
0.1519061747, 0.0100573714, 0.1382926571, 0.001326235664
0.1518131701, 0.01194969885, 0.1311744921, 0.001702466131
0.151667191, 0.0149173283, 0.1199843174, 0.002291732743
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1170573512, -0.0003935931318
0.1519061747, 0.0100573714, 0.137725949, 0.00127123369
0.1518131701, 0.01194969885, 0.130702637, 0.001658704027
0.151667191, 0.0149173283, 0.1196613525, 0.002265524586
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1166902266, -0.0004171710523
0.1519061747, 0.0100573714, 0.1373776176, 0.001236827731
0.1518131701, 0.01194969885, 0.1304528877, 0.001630378735
0.151667191, 0.0149173283, 0.1195659012, 0.002246563647
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1164330619, -0.0004390438296
0.1519061747, 0.0100573714, 0.1371228952, 0.001198955588
0.1518131701, 0.01194969885, 0.1302763, 0.001596533266
0.151667191, 0.0149173283, 0.119511202, 0.002218846928
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1161336584, -0.0003945315792
0.1519061747, 0.0100573714, 0.1368348395, 0.001251753649
0.1518131701, 0.01194969885, 0.1300518729, 0.001639484666
0.151667191, 0.0149173283, 0.1193859138, 0.002246414678
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1157111371, -0.0002144896305
0.1519061747, 0.0100573714, 0.1364775315, 0.001472807059
0.1518131701, 0.01194969885, 0.129742039, 0.001821879116
0.151667191, 0.0149173283, 0.1191505009, 0.002368447835
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1150062064, 2.957981281e-05
0.1519061747, 0.0100573714, 0.1358881168, 0.001773760705
0.1518131701, 0.01194969885, 0.1292097668, 0.002072018676
0.151667191, 0.0149173283, 0.1187081288, 0.002538962471
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1141096818, 0.0003355829593
0.1519061747, 0.0100573714, 0.1351619872, 0.002153108238
0.1518131701, 0.01194969885, 0.1285536928, 0.002388508798
0.151667191, 0.0149173283, 0.1181624889, 0.002756725467
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1128466507, 0.0006864501552
0.1519061747, 0.0100573714, 0.1341709237, 0.00259947574
0.1518131701, 0.01194969885, 0.127678145, 0.002766204402
0.151667191, 0.0149173283, 0.1174684687, 0.003026321036
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1115151937, 0.001190521968
0.1519061747, 0.0100573714, 0.1333181525, 0.00316474589
0.1518131701, 0.01194969885, 0.1268807242, 0.003220695693
0.151667191, 0.0149173283, 0.1167577864, 0.003306383784
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1105716365, 0.001408641492
0.1519061747, 0.0100573714, 0.1325182923, 0.00335512899
0.1518131701, 0.01194969885, 0.1260993408, 0.003359528017
0.151667191, 0.0149173283, 0.1160054419, 0.003364147256
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1097590227, 0.001455771737
0.1519061747, 0.0100573714, 0.1317011647, 0.003359718241
0.1518131701, 0.01194969885, 0.1253159821, 0.003350626331
0.151667191, 0.0149173283, 0.1152751813, 0.003334022461
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1090515079, 0.001494811523
0.1519061747, 0.0100573714, 0.1309867861, 0.003368693714
0.1518131701, 0.01194969885, 0.1246290599, 0.003348870012
0.151667191, 0.0149173283, 0.1146314942, 0.003315393984
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1084221441, 0.001494533699
0.1519061747, 0.0100573714, 0.1302930864, 0.003335898834
0.1518131701, 0.01194969885, 0.1239714003, 0.003313657028
0.151667191, 0.0149173283, 0.1140305221, 0.00327637111
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1079403908, 0.001473525895
0.1519061747, 0.0100573714, 0.1297498138, 0.00328483721
0.1518131701, 0.01194969885, 0.1234613715, 0.003264982893
0.151667191, 0.0149173283, 0.1135726657, 0.003231437076
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1074001176, 0.001447397714
0.1519061747, 0.0100573714, 0.1291720259, 0.003236382162
0.1518131701, 0.01194969885, 0.1229233035, 0.003221651592
0.151667191, 0.0149173283, 0.1130975274, 0.003196161497
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1068091455, 0.001413756801
0.1519061747, 0.0100573714, 0.1285781422, 0.00317945261
0.1518131701, 0.01194969885, 0.1223842258, 0.003172617566
0.151667191, 0.0149173283, 0.112644675, 0.003159440495
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1062016036, 0.001362107311
0.1519061747, 0.0100573714, 0.1279831954, 0.003086618375
0.1518131701, 0.01194969885, 0.1218487527, 0.003089524196
0.151667191, 0.0149173283, 0.1122021899, 0.003091576558
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1057147776, 0.001281373445
0.1519061747, 0.0100573714, 0.1274659122, 0.002952897918
0.1518131701, 0.01194969885, 0.121359778, 0.002969206437
0.151667191, 0.0149173283, 0.1117577739, 0.00299228786
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1052705629, 0.001216636151
0.1519061747, 0.0100573714, 0.1269864502, 0.002850190076
0.1518131701, 0.01194969885, 0.1209030672, 0.002877960686
0.151667191, 0.0149173283, 0.1113369113, 0.002919027948
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1049180504, 0.00116299758
0.1519061747, 0.0100573714, 0.1265873694, 0.002762568639
0.1518131701, 0.01194969885, 0.1205314587, 0.002799663542
0.151667191, 0.0149173283, 0.1110085319, 0.002855368819
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1045542259, 0.001110564276
0.1519061747, 0.0100573714, 0.1261801597, 0.00267804852
0.1518131701, 0.01194969885, 0.1201484784, 0.00272401227
0.151667191, 0.0149173283, 0.1106636954, 0.002793642787
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1042345262, 0.001061284232
0.1519061747, 0.0100573714, 0.1258303922, 0.002600334345
0.1518131701, 0.01194969885, 0.1198162901, 0.00265473711
0.151667191, 0.0149173283, 0.1103591977, 0.00273761353
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1039274394, 0.001016120393
0.1519061747, 0.0100573714, 0.1254618132, 0.002519968198
0.1518131701, 0.01194969885, 0.1194710472, 0.002580845127
0.151667191, 0.0149173283, 0.1100504478, 0.002673870709
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.103665453, 0.0009698679262
0.1519061747, 0.0100573714, 0.1251635048, 0.002444873175
0.1518131701, 0.01194969885, 0.1191904639, 0.002513261689
0.151667191, 0.0149173283, 0.1097977386, 0.002618063293
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1033323286, 0.0009204996729
0.1519061747, 0.0100573714, 0.1247831653, 0.002367653747
0.1518131701, 0.01194969885, 0.1188322229, 0.002444458906
0.151667191, 0.0149173283, 0.1094742444, 0.002562468113
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1030660361, 0.0008782389009
0.1519061747, 0.0100573714, 0.1244930134, 0.002301027932
0.1518131701, 0.01194969885, 0.1185554003, 0.002384947832
0.151667191, 0.0149173283, 0.1092184265, 0.002514134687
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1027554404, 0.0008324577438
0.1519061747, 0.0100573714, 0.1241363328, 0.002230040839
0.1518131701, 0.01194969885, 0.1182203769, 0.002321769525
0.151667191, 0.0149173283, 0.1089174412, 0.00246322064
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1025179835, 0.0007917035106
0.1519061747, 0.0100573714, 0.1238855655, 0.002167701806
0.1518131701, 0.01194969885, 0.1179759566, 0.002266314202
0.151667191, 0.0149173283, 0.1086830625, 0.002418588542
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1023919153, 0.0007602078953
0.1519061747, 0.0100573714, 0.123729701, 0.002117613974
0.1518131701, 0.01194969885, 0.1178393126, 0.002221665859
0.151667191, 0.0149173283, 0.1085766714, 0.002382509441
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1020764221, 0.0007169861386
0.1519061747, 0.0100573714, 0.123389548, 0.002053729789
0.1518131701, 0.01194969885, 0.1175081347, 0.002165369461
0.151667191, 0.0149173283, 0.1082596412, 0.002338176101
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1018537492, 0.0006849305857
0.1519061747, 0.0100573714, 0.1231517724, 0.002007605753
0.1518131701, 0.01194969885, 0.1172828924, 0.00212552698
0.151667191, 0.0149173283, 0.1080541194, 0.00230824422
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1014244031, 0.0006669380664
0.1519061747, 0.0100573714, 0.1226390089, 0.001969599886
0.1518131701, 0.01194969885, 0.116804512, 0.002089548362
0.151667191, 0.0149173283, 0.1076297212, 0.002275475631
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1011433018, 0.0006490373214
0.1519061747, 0.0100573714, 0.1223193718, 0.001939327506
0.1518131701, 0.01194969885, 0.116499889, 0.002062291983
0.151667191, 0.0149173283, 0.1073487021, 0.002252940005
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1009056593, 0.0006257203022
0.1519061747, 0.0100573714, 0.1220497753, 0.001902895135
0.1518131701, 0.01194969885, 0.1162379468, 0.002029846969
0.151667191, 0.0149173283, 0.1070988345, 0.002226734234
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1006631091, 0.0005959391635
0.1519061747, 0.0100573714, 0.1217796151, 0.001859451447
0.1518131701, 0.01194969885, 0.1159744329, 0.001992434658
0.151667191, 0.0149173283, 0.1068457868, 0.002198751045
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1004260643, 0.0005658664506
0.1519061747, 0.0100573714, 0.1215013109, 0.001815679632
0.1518131701, 0.01194969885, 0.1157119976, 0.001955222251
0.151667191, 0.0149173283, 0.1066082856, 0.002171772827
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.1001136325, 0.000533087429
0.1519061747, 0.0100573714, 0.1211441391, 0.001774062858
0.1518131701, 0.01194969885, 0.115373018, 0.001922218739
0.151667191, 0.0149173283, 0.1062977659, 0.00215213735
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09985791272, 0.0004892000376
0.1519061747, 0.0100573714, 0.1208302003, 0.001708364846
0.1518131701, 0.01194969885, 0.1150701604, 0.001866339567
0.151667191, 0.0149173283, 0.1060123494, 0.002111438376
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09960402822, 0.0004358903434
0.1519061747, 0.0100573714, 0.1205440929, 0.001635518377
0.1518131701, 0.01194969885, 0.1147931866, 0.00180519081
0.151667191, 0.0149173283, 0.1057497507, 0.002068549912
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09934916717, 0.0003940943659
0.1519061747, 0.0100573714, 0.1202455674, 0.001572789747
0.1518131701, 0.01194969885, 0.1145103671, 0.001749472818
0.151667191, 0.0149173283, 0.1054916134, 0.002023865919
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09904366, 0.0003566633089
0.1519061747, 0.0100573714, 0.1198895062, 0.001516500823
0.1518131701, 0.01194969885, 0.1141745353, 0.001698782456
0.151667191, 0.0149173283, 0.1051875686, 0.00198200912
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09881677856, 0.0003257736891
0.1519061747, 0.0100573714, 0.1196235087, 0.001467414987
0.1518131701, 0.01194969885, 0.1139231545, 0.001652819241
0.151667191, 0.0149173283, 0.1049591662, 0.001940989246
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09857245717, 0.0002933866279
0.1519061747, 0.0100573714, 0.1193550491, 0.001417697857
0.1518131701, 0.01194969885, 0.1136615812, 0.001605509043
0.151667191, 0.0149173283, 0.1047084297, 0.001897498843
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09834977841, 0.0002658624283
0.1519061747, 0.0100573714, 0.1190941737, 0.001370881092
0.1518131701, 0.01194969885, 0.1134140843, 0.001558879188
0.151667191, 0.0149173283, 0.104481948, 0.001851238908
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09811622544, 0.000235942297
0.1519061747, 0.0100573714, 0.1188278047, 0.001323499943
0.1518131701, 0.01194969885, 0.1131585329, 0.001513819928
0.151667191, 0.0149173283, 0.1042433869, 0.001809939446
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09788328937, 0.000203134872
0.1519061747, 0.0100573714, 0.1185585266, 0.001275511539
0.1518131701, 0.01194969885, 0.1129013028, 0.001471045915
0.151667191, 0.0149173283, 0.1040050802, 0.001775410443
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.0976461498, 0.0001693370813
0.1519061747, 0.0100573714, 0.1182833925, 0.001227885609
0.1518131701, 0.01194969885, 0.1126388662, 0.001429811354
0.151667191, 0.0149173283, 0.1037625948, 0.001744230459
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09755770692, 0.0001454106766
0.1519061747, 0.0100573714, 0.1181562023, 0.001192032272
0.1518131701, 0.01194969885, 0.1125290175, 0.001398675122
0.151667191, 0.0149173283, 0.1036800051, 0.001720511337
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.097337412, 0.0001114906232
0.1519061747, 0.0100573714, 0.1179057565, 0.001145765814
0.1518131701, 0.01194969885, 0.1122866359, 0.001359083143
0.151667191, 0.0149173283, 0.1034502922, 0.001691400948
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09698534546, 6.907905761e-05
0.1519061747, 0.0100573714, 0.1175177668, 0.001089220638
0.1518131701, 0.01194969885, 0.1119048012, 0.001310899329
0.151667191, 0.0149173283, 0.1030781176, 0.001656340487
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09683956988, 4.353636872e-05
0.1519061747, 0.0100573714, 0.1173333674, 0.001051994485
0.1518131701, 0.01194969885, 0.1117361078, 0.001278508802
0.151667191, 0.0149173283, 0.1029341034, 0.001631555595
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.0965429198, 6.652264888e-06
0.1519061747, 0.0100573714, 0.1170025161, 0.001002599164
0.1518131701, 0.01194969885, 0.1114154381, 0.001236286265
0.151667191, 0.0149173283, 0.1026294346, 0.001600597605
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09625312437, -3.187681873e-05
0.1519061747, 0.0100573714, 0.1166753445, 0.0009615625928
0.1518131701, 0.01194969885, 0.1111052645, 0.00120445455
0.151667191, 0.0149173283, 0.1023469816, 0.001583229147
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.0959829307, -8.467232339e-05
0.1519061747, 0.0100573714, 0.1163730296, 0.0008917127099
0.1518131701, 0.01194969885, 0.1108204375, 0.001145069097
0.151667191, 0.0149173283, 0.1020895081, 0.001540123642
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09567270444, -0.0001387851198
0.1519061747, 0.0100573714, 0.1160264235, 0.0008155330376
0.1518131701, 0.01194969885, 0.1104908661, 0.001079045846
0.151667191, 0.0149173283, 0.1017866458, 0.001489983242
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09546023682, -0.0001781116574
0.1519061747, 0.0100573714, 0.1157872887, 0.0007594648711
0.1518131701, 0.01194969885, 0.1102614983, 0.001029901849
0.151667191, 0.0149173283, 0.1015726161, 0.001451701785
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.0950319506, -0.0002668949832
0.1519061747, 0.0100573714, 0.1153459319, 0.0006648449271
0.1518131701, 0.01194969885, 0.1098773227, 0.0009549616556
0.151667191, 0.0149173283, 0.1012788011, 0.001407819966
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09443930329, -0.0004074448395
0.1519061747, 0.0100573714, 0.1147596704, 0.0005118913893
0.1518131701, 0.01194969885, 0.1093452987, 0.0008311964608
0.151667191, 0.0149173283, 0.100831407, 0.001329783958
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09411540258, -0.000485276487
0.1519061747, 0.0100573714, 0.1144193761, 0.0003957754719
0.1518131701, 0.01194969885, 0.1090121668, 0.0007255207918
0.151667191, 0.0149173283, 0.1005098515, 0.001240593732
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09376784266, -0.0005257887465
0.1519061747, 0.0100573714, 0.1140109336, 0.0003294917742
0.1518131701, 0.01194969885, 0.1086179064, 0.0006637788712
0.151667191, 0.0149173283, 0.1001380065, 0.001186023605
0.1515467843, 0.02000000048, 0, 0

0.1515672729, 0, 0, 0
0.1516797039, 0.005108245022, 0.09352452185, -0.0005570638368
