x[m], y[m], u[m/s], v[m/s]
0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1263333752, 0.0003772917899
0.118802633, 0.009930148349, 0.1485486636, 0.0005885590724
0.1184402812, 0.01471404584, 0.1261630669, 0.0004660137818
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1258937, 0.0003776628375
0.118802633, 0.009930148349, 0.1480271681, 0.0005891557635
0.1184402812, 0.01471404584, 0.1257175598, 0.0004667581827
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1254216711, 0.0003779663456
0.118802633, 0.009930148349, 0.1474799231, 0.0005895818757
0.1184402812, 0.01471404584, 0.1252389817, 0.0004673991752
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1249336053, 0.0003778903559
0.118802633, 0.009930148349, 0.1469064747, 0.0005894451582
0.1184402812, 0.01471404584, 0.1247464706, 0.0004675676155
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1244448552, 0.0003776719506
0.118802633, 0.009930148349, 0.1463368287, 0.0005889940429
0.1184402812, 0.01471404584, 0.1242549418, 0.0004674555556
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1239734071, 0.0003773904477
0.118802633, 0.009930148349, 0.1457861737, 0.0005881666648
0.1184402812, 0.01471404584, 0.1237789561, 0.0004668054806
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1234894091, 0.0003761897994
0.118802633, 0.009930148349, 0.1452183282, 0.0005866577106
0.1184402812, 0.01471404584, 0.1232902659, 0.0004660801546
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.123022101, 0.0003768463975
0.118802633, 0.009930148349, 0.1446806523, 0.0005869769568
0.1184402812, 0.01471404584, 0.1228246312, 0.0004661520088
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1224882883, 0.000376762661
0.118802633, 0.009930148349, 0.1440701464, 0.0005859269719
0.1184402812, 0.01471404584, 0.1222867839, 0.0004647908142
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.121920257, 0.0003759707137
0.118802633, 0.009930148349, 0.1434112156, 0.0005820736865
0.1184402812, 0.01471404584, 0.121708478, 0.0004601494568
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1212231744, 0.0003761427164
0.118802633, 0.009930148349, 0.1426082795, 0.0005797593205
0.1184402812, 0.01471404584, 0.1210079923, 0.000456676832
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1204451367, 0.0003741395486
0.118802633, 0.009930148349, 0.1417153609, 0.000572035689
0.1184402812, 0.01471404584, 0.120225263, 0.0004479520691
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1196123401, 0.000369404181
0.118802633, 0.009930148349, 0.1407491663, 0.0005617614719
0.1184402812, 0.01471404584, 0.1193881836, 0.0004380335798
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1187207181, 0.0003641439619
0.118802633, 0.009930148349, 0.1397209558, 0.0005513972573
0.1184402812, 0.01471404584, 0.1184902379, 0.0004284272337
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1177874824, 0.000357199847
0.118802633, 0.009930148349, 0.1386342827, 0.000541362592
0.1184402812, 0.01471404584, 0.1175527335, 0.0004209805296
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1168651738, 0.0003516410174
0.118802633, 0.009930148349, 0.1375593664, 0.0005279935752
0.1184402812, 0.01471404584, 0.1166230416, 0.0004076398857
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1160149296, 0.0003467642626
0.118802633, 0.009930148349, 0.1365699063, 0.0005174217718
0.1184402812, 0.01471404584, 0.1157686939, 0.0003976292465
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1152747737, 0.0003439126973
0.118802633, 0.009930148349, 0.1357082519, 0.0005122675055
0.1184402812, 0.01471404584, 0.1150279045, 0.0003930174755
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.114638986, 0.0003415157542
0.118802633, 0.009930148349, 0.1349672823, 0.0005068180837
0.1184402812, 0.01471404584, 0.114391511, 0.0003877482686
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1140364842, 0.0003387277757
0.118802633, 0.009930148349, 0.1342517531, 0.0005035365279
0.1184402812, 0.01471404584, 0.1137900932, 0.0003858455975
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1135256337, 0.0003385000736
0.118802633, 0.009930148349, 0.1336467579, 0.0005013453277
0.1184402812, 0.01471404584, 0.1132782596, 0.0003829336798
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1130461852, 0.0003372279129
0.118802633, 0.009930148349, 0.1330874398, 0.0004986737749
0.1184402812, 0.01471404584, 0.1127973684, 0.0003804239854
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.112597439, 0.0003360594525
0.118802633, 0.009930148349, 0.1325671112, 0.0004968502464
0.1184402812, 0.01471404584, 0.1123481736, 0.0003791149756
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1121416872, 0.0003365359715
0.118802633, 0.009930148349, 0.1320353799, 0.0004963472173
0.1184402812, 0.01471404584, 0.1118928148, 0.0003779685345
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1117306145, 0.0003361000132
0.118802633, 0.009930148349, 0.1315568355, 0.0004949506077
0.1184402812, 0.01471404584, 0.1114816251, 0.0003764405003
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1113292971, 0.0003352086767
0.118802633, 0.009930148349, 0.1310934561, 0.0004943177067
0.1184402812, 0.01471404584, 0.1110809386, 0.0003763368759
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1109942266, 0.0003355451624
0.118802633, 0.009930148349, 0.130698626, 0.0004937108541
0.1184402812, 0.01471404584, 0.110745456, 0.0003751514634
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.110661807, 0.0003356453689
0.118802633, 0.009930148349, 0.1303076153, 0.0004934926667
0.1184402812, 0.01471404584, 0.1104131558, 0.0003746739653
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1103766064, 0.00033481922
0.118802633, 0.009930148349, 0.1299779128, 0.0004918567518
0.1184402812, 0.01471404584, 0.1101277868, 0.0003732235654
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1100592572, 0.0003337120664
0.118802633, 0.009930148349, 0.129594964, 0.000491429066
0.1184402812, 0.01471404584, 0.1098092261, 0.0003734295442
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1098116589, 0.0003337120654
0.118802633, 0.009930148349, 0.1293007074, 0.0004909364203
0.1184402812, 0.01471404584, 0.1095610145, 0.0003726965202
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1095113022, 0.0003321505253
0.118802633, 0.009930148349, 0.1289551217, 0.0004903254408
0.1184402812, 0.01471404584, 0.1092613761, 0.0003733747377
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1092542652, 0.0003335716628
0.118802633, 0.009930148349, 0.1286558, 0.000489755821
0.1184402812, 0.01471404584, 0.1090037128, 0.0003711767205
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1089801662, 0.00033125652
0.118802633, 0.009930148349, 0.1283363333, 0.0004884845164
0.1184402812, 0.01471404584, 0.1087299766, 0.0003715716708
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1087415581, 0.0003334527824
0.118802633, 0.009930148349, 0.1280610387, 0.0004875081889
0.1184402812, 0.01471404584, 0.1084903283, 0.0003680859923
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1085981771, 0.0003346966937
0.118802633, 0.009930148349, 0.1278780506, 0.0004871931672
0.1184402812, 0.01471404584, 0.1083470424, 0.0003664598884
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1083147195, 0.0003335788321
0.118802633, 0.009930148349, 0.1275623223, 0.0004859852721
0.1184402812, 0.01471404584, 0.1080640058, 0.0003659227508
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1081126115, 0.0003337803017
0.118802633, 0.009930148349, 0.1273387141, 0.000485639976
0.1184402812, 0.01471404584, 0.1078619739, 0.0003652823921
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1076975583, 0.0003298368184
0.118802633, 0.009930148349, 0.1268496084, 0.0004846715259
0.1184402812, 0.01471404584, 0.1074491792, 0.0003675129183
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1074143823, 0.0003294679543
0.118802633, 0.009930148349, 0.1265229904, 0.000483581165
0.1184402812, 0.01471404584, 0.1071668771, 0.0003662217539
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1071936445, 0.0003279333016
0.118802633, 0.009930148349, 0.1262592831, 0.0004816334921
0.1184402812, 0.01471404584, 0.1069467892, 0.0003651609497
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1069328351, 0.0003283002571
0.118802633, 0.009930148349, 0.1259682334, 0.0004805272709
0.1184402812, 0.01471404584, 0.1066864157, 0.0003633640313
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1066940045, 0.0003279097368
0.118802633, 0.009930148349, 0.1256827003, 0.0004797337799
0.1184402812, 0.01471404584, 0.1064482401, 0.0003625325223
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1063964999, 0.000326283438
0.118802633, 0.009930148349, 0.125327949, 0.0004789188409
0.1184402812, 0.01471404584, 0.1061518695, 0.0003628678416
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1060928296, 0.0003262464741
0.118802633, 0.009930148349, 0.1249788153, 0.0004782803182
0.1184402812, 0.01471404584, 0.1058477421, 0.0003619887546
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1058372984, 0.0003261598522
0.118802633, 0.009930148349, 0.1246857392, 0.0004772592483
0.1184402812, 0.01471404584, 0.1055919237, 0.0003606701115
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1055686226, 0.0003264095387
0.118802633, 0.009930148349, 0.1243750967, 0.0004768093529
0.1184402812, 0.01471404584, 0.1053233346, 0.0003596965444
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1052743249, 0.0003247942329
0.118802633, 0.009930148349, 0.1240285565, 0.0004756749239
0.1184402812, 0.01471404584, 0.1050304678, 0.0003597687473
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1050359751, 0.0003249954218
0.118802633, 0.009930148349, 0.1237429943, 0.0004750985282
0.1184402812, 0.01471404584, 0.1047921754, 0.0003587265232
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1047891303, 0.0003253372878
0.118802633, 0.009930148349, 0.1234681476, 0.0004738701965
0.1184402812, 0.01471404584, 0.1045458349, 0.0003567374224
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1045621491, 0.000325249251
0.118802633, 0.009930148349, 0.1232004139, 0.0004732867652
0.1184402812, 0.01471404584, 0.1043193326, 0.0003559289816
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1043247286, 0.0003250253529
0.118802633, 0.009930148349, 0.1229287211, 0.000472328027
0.1184402812, 0.01471404584, 0.1040825302, 0.0003548578033
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1040881026, 0.0003247008227
0.118802633, 0.009930148349, 0.1226549535, 0.0004715526741
0.1184402812, 0.01471404584, 0.1038466048, 0.000354075291
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1038500331, 0.0003242004405
0.118802633, 0.009930148349, 0.1223784281, 0.0004707897371
0.1184402812, 0.01471404584, 0.1036093548, 0.0003534757305
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1037310672, 0.0003256005424
0.118802633, 0.009930148349, 0.1222172182, 0.0004713400621
0.1184402812, 0.01471404584, 0.1034909842, 0.0003527925712
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1035074997, 0.0003253673974
0.118802633, 0.009930148349, 0.1219674289, 0.000470846379
0.1184402812, 0.01471404584, 0.1032679025, 0.0003522760606
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1031805139, 0.0003235753687
0.118802633, 0.009930148349, 0.1216076097, 0.0004698174407
0.1184402812, 0.01471404584, 0.102942437, 0.0003526132618
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1030085259, 0.0003243743656
0.118802633, 0.009930148349, 0.121393044, 0.000469249438
0.1184402812, 0.01471404584, 0.1027706894, 0.0003510323266
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1027449095, 0.0003221755159
0.118802633, 0.009930148349, 0.1210878984, 0.000467498279
0.1184402812, 0.01471404584, 0.1025082012, 0.0003507002192
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1024819013, 0.0003221285129
0.118802633, 0.009930148349, 0.1207850295, 0.000466696016
0.1184402812, 0.01471404584, 0.1022455534, 0.0003495494424
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1022497032, 0.0003216936035
0.118802633, 0.009930148349, 0.1205088722, 0.0004663666246
0.1184402812, 0.01471404584, 0.1020139233, 0.000349587217
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.10195051, 0.0003217990898
0.118802633, 0.009930148349, 0.1201660468, 0.0004661494464
0.1184402812, 0.01471404584, 0.1017149457, 0.0003490854821
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1017353018, 0.0003221544269
0.118802633, 0.009930148349, 0.1199111409, 0.0004648673345
0.1184402812, 0.01471404584, 0.1014995385, 0.0003470473748
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1014638315, 0.0003216584736
0.118802633, 0.009930148349, 0.1196010648, 0.0004642735766
0.1184402812, 0.01471404584, 0.1012294084, 0.0003466878828
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.101149722, 0.0003217022967
0.118802633, 0.009930148349, 0.1192377281, 0.0004635159988
0.1184402812, 0.01471404584, 0.1009159889, 0.0003455745691
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1009020931, 0.0003216302489
0.118802633, 0.009930148349, 0.1189458229, 0.0004631772476
0.1184402812, 0.01471404584, 0.1006694803, 0.0003452613708
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1005611049, 0.0003204466748
0.118802633, 0.009930148349, 0.1185467042, 0.0004626494892
0.1184402812, 0.01471404584, 0.100330561, 0.0003455553113
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1003067269, 0.0003208185301
0.118802633, 0.009930148349, 0.1182662412, 0.0004614845913
0.1184402812, 0.01471404584, 0.1000764226, 0.0003436355016
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.1000712839, 0.0003207127844
0.118802633, 0.009930148349, 0.1179902511, 0.0004605592914
0.1184402812, 0.01471404584, 0.09984172691, 0.00034241527
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.0998691129, 0.0003208129272
0.118802633, 0.009930148349, 0.1177480153, 0.0004600191375
0.1184402812, 0.01471404584, 0.09964042922, 0.0003414415424
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09960423392, 0.0003199830728
0.118802633, 0.009930148349, 0.1174341637, 0.0004591933482
0.1184402812, 0.01471404584, 0.09937705632, 0.0003410109389
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09938240187, 0.0003191143453
0.118802633, 0.009930148349, 0.1171685906, 0.0004583483445
0.1184402812, 0.01471404584, 0.09915653036, 0.0003406667681
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09915347974, 0.0003185463765
0.118802633, 0.009930148349, 0.1169167178, 0.000457053583
0.1184402812, 0.01471404584, 0.09892842331, 0.0003395515129
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09891856563, 0.000318515145
0.118802633, 0.009930148349, 0.1166433925, 0.000456635758
0.1184402812, 0.01471404584, 0.09869459906, 0.0003388627236
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09863689038, 0.0003172579108
0.118802633, 0.009930148349, 0.1163122896, 0.000455757583
0.1184402812, 0.01471404584, 0.09841479817, 0.0003387433219
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09841992313, 0.0003167411718
0.118802633, 0.009930148349, 0.1160562636, 0.0004549582674
0.1184402812, 0.01471404584, 0.09819878102, 0.0003380471302
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.0982195228, 0.0003173100097
0.118802633, 0.009930148349, 0.1158226447, 0.0004541221895
0.1184402812, 0.01471404584, 0.09799867746, 0.0003363172299
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09802194729, 0.0003168148219
0.118802633, 0.009930148349, 0.1155903417, 0.0004532458772
0.1184402812, 0.01471404584, 0.09780200112, 0.0003355534438
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09778743951, 0.0003163322515
0.118802633, 0.009930148349, 0.115323506, 0.0004522379375
0.1184402812, 0.01471404584, 0.09756848694, 0.00033460137
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09756829796, 0.0003156795118
0.118802633, 0.009930148349, 0.115073975, 0.0004511581012
0.1184402812, 0.01471404584, 0.09735038467, 0.0003337608586
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09738401141, 0.0003164587769
0.118802633, 0.009930148349, 0.1148563688, 0.0004511717775
0.1184402812, 0.01471404584, 0.09716641904, 0.0003328854202
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09717554465, 0.0003159022508
0.118802633, 0.009930148349, 0.1146101575, 0.0004502633376
0.1184402812, 0.01471404584, 0.09695905695, 0.0003321488155
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09699023506, 0.0003154111051
0.118802633, 0.009930148349, 0.1143928387, 0.0004494221319
0.1184402812, 0.01471404584, 0.09677466016, 0.0003314271446
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09677976683, 0.0003150875678
0.118802633, 0.009930148349, 0.1141476644, 0.0004487812286
0.1184402812, 0.01471404584, 0.09656506616, 0.0003307778161
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.0965701181, 0.0003146396035
0.118802633, 0.009930148349, 0.113903837, 0.0004478770443
0.1184402812, 0.01471404584, 0.09635620364, 0.0003299464482
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09626226312, 0.0003123841998
0.118802633, 0.009930148349, 0.1135532306, 0.0004462044956
0.1184402812, 0.01471404584, 0.0960498938, 0.000329814173
0.1184402812, 0.01999999978, 0, 0

0.1191623991, 0, 0, 0
0.1191623991, 0.005216812327, 0.09608083238, 0.0003128602912
