x[m], y[m], u[m/s], v[m/s]
0.110833086, 0.0116804689, 0.309128523, 0.00139018043
0.110833086, 0.0133500323, 0.305010527, -0.000184683158
0.110833086, 0.0150195882, 0.274045944, -0.00373337604
0.110833086, 0.0166891515, 0.227856472, -0.00188966619
0.110833086, 0.0183587074, 0.118254028, -0.00324008241
0.110833086, 0.0200282708, 0.0452138558, -0.0017952905
0.110833086, 0.0216978341, 0.0186038651, 0.000443157507

0.110833086, 0.0016631111, 0.161843538, -0.00230438868
0.110833086, 0.0033326745, 0.227285579, -0.00215274934
0.110833086, 0.0050022304, 0.258807599, -0.00680612726
0.110833086, 0.0066717938, 0.268834919, -0.00219377363
0.110833086, 0.0083413497, 0.274016142, 0.000477483933
0.110833086, 0.010010913, 0.278441638, 0.00463133771
0.110833086, 0.0116804689, 0.271362543, 0.00188800646
0.110833086, 0.0133500323, 0.271321148, -9.83938007e-05
0.110833086, 0.0150195882, 0.276334494, 0.00180817279
0.110833086, 0.0166891515, 0.231290504, 0.00182766956
0.110833086, 0.0183587074, 0.138488576, -0.0024973019
0.110833086, 0.0200282708, 0.0995743796, -0.00302587031
0.110833086, 0.0216978341, 0.032890223, -0.000818579167

0.110833086, 0.0016631111, 0.191450462, -0.000323916902
0.110833086, 0.0033326745, 0.238634139, -0.0013221174
0.110833086, 0.0050022304, 0.258804262, -0.00122159021
0.110833086, 0.0066717938, 0.259405732, -0.000275386788
0.110833086, 0.0083413497, 0.264337391, 0.00146457762
0.110833086, 0.010010913, 0.262106299, 0.00044827009
0.110833086, 0.0116804689, 0.248620108, 0.00197155168
0.110833086, 0.0133500323, 0.238373131, -0.000736981165
0.110833086, 0.0150195882, 0.239744693, -0.00311529473
0.110833086, 0.0166891515, 0.204548925, 0.000377944554
0.110833086, 0.0183587074, 0.137081265, -0.00461445237
0.110833086, 0.0200282708, 0.0705195293, -0.00252598547
0.110833086, 0.0216978341, 0.0348821506, -0.000882870343

0.110833086, 0.0016631111, 0.161118388, 0.00110831554
0.110833086, 0.0033326745, 0.199856013, 0.00125609653
0.110833086, 0.0050022304, 0.225208491, 0.00192447612
0.110833086, 0.0066717938, 0.235437691, 0.00232533179
0.110833086, 0.0083413497, 0.239015132, -0.000740810938
0.110833086, 0.010010913, 0.240526244, -0.00433473289
0.110833086, 0.0116804689, 0.240381807, -0.0028615077
0.110833086, 0.0133500323, 0.240176931, 0.00374261616
0.110833086, 0.0150195882, 0.219208449, 0.0028006006
0.110833086, 0.0166891515, 0.183932379, -0.00178320764
0.110833086, 0.0183587074, 0.126362786, -0.00323087
0.110833086, 0.0200282708, 0.0499264337, 4.89977392e-05
0.110833086, 0.0216978341, 0.0202720538, -0.000792181294

0.110833086, 0.0016631111, 0.158358052, -0.00112027722
0.110833086, 0.0033326745, 0.193908676, -0.00316635519
0.110833086, 0.0050022304, 0.230994105, -0.0033679367
0.110833086, 0.0066717938, 0.238400683, -0.00272833626
0.110833086, 0.0083413497, 0.23094447, 0.00372313033
0.110833086, 0.010010913, 0.241776288, 0.000451026368
0.110833086, 0.0116804689, 0.224362299, -0.000222147937
0.110833086, 0.0133500323, 0.206638351, 0.00368971867
0.110833086, 0.0150195882, 0.20415017, 0.00595791265
0.110833086, 0.0166891515, 0.17843397, 0.00224362686
0.110833086, 0.0183587074, 0.121461898, -0.00322460756
0.110833086, 0.0200282708, 0.08742176, -0.00370928342
0.110833086, 0.0216978341, 0.0372021757, -0.00141009246

0.110833086, 0.0016631111, 0.1407139, -0.00196491973
0.110833086, 0.0033326745, 0.172395736, 0.000306359696
0.110833086, 0.0050022304, 0.199662343, -0.00509384414
0.110833086, 0.0066717938, 0.211078301, -0.0055240267
0.110833086, 0.0083413497, 0.209403753, -0.00105054595
0.110833086, 0.010010913, 0.210671022, 8.92550161e-05
0.110833086, 0.0116804689, 0.202491164, -0.00103923923
0.110833086, 0.0133500323, 0.194846645, -0.000261587673
0.110833086, 0.0150195882, 0.185100064, 0.00129488064
0.110833086, 0.0166891515, 0.160842374, 0.000668197521
0.110833086, 0.0183587074, 0.106936574, -0.00252593751
0.110833086, 0.0200282708, 0.0569306016, 3.3205979e-05
0.110833086, 0.0216978341, 0.0216802191, -0.000561420398

0.110833086, 0.0016631111, 0.123836123, -0.00279596564
0.110833086, 0.0033326745, 0.167832851, -0.00130862801
0.110833086, 0.0050022304, 0.193444848, -0.00135826634
0.110833086, 0.0066717938, 0.195200056, -0.00556991436
0.110833086, 0.0083413497, 0.18917954, -0.0045893481
0.110833086, 0.010010913, 0.190677136, -0.000613237673
0.110833086, 0.0116804689, 0.193184867, -0.000477189751
0.110833086, 0.0133500323, 0.18832773, -0.00168918807
0.110833086, 0.0150195882, 0.179387674, -0.00443029031
0.110833086, 0.0166891515, 0.15012826, -0.00341643789
0.110833086, 0.0183587074, 0.0895914808, 0.000354327232
0.110833086, 0.0200282708, 0.0574887507, 0.00186217017
0.110833086, 0.0216978341, 0.0338468887, -0.000901957159

0.110833086, 0.0016631111, 0.12063878, 0.00270450511
0.110833086, 0.0033326745, 0.16157034, 0.00218997104
0.110833086, 0.0050022304, 0.181096524, -6.45891923e-05
0.110833086, 0.0066717938, 0.180638879, -0.000778076821
0.110833086, 0.0083413497, 0.182086632, -0.00152593758
0.110833086, 0.010010913, 0.182784319, -0.00264034187
0.110833086, 0.0116804689, 0.185300961, -0.00381667539
0.110833086, 0.0133500323, 0.181813449, -0.00357049657
0.110833086, 0.0150195882, 0.172232598, -1.36775216e-05
0.110833086, 0.0166891515, 0.141329497, -0.000427836872
0.110833086, 0.0183587074, 0.0771169737, -0.00346263452
0.110833086, 0.0200282708, 0.0509536341, 6.72596943e-05
0.110833086, 0.0216978341, 0.019480627, 0.00148394098

0.110833086, 0.0016631111, 0.117694348, 0.000460644602
0.110833086, 0.0033326745, 0.142727286, -0.00241200556
0.110833086, 0.0050022304, 0.164055139, -0.00116660574
0.110833086, 0.0066717938, 0.173273966, 0.00158138154
0.110833086, 0.0083413497, 0.174823612, -0.00232459512
0.110833086, 0.010010913, 0.174613595, -0.00252586766
0.110833086, 0.0116804689, 0.172634572, -0.000823832466
0.110833086, 0.0133500323, 0.171796978, 0.00188810239
0.110833086, 0.0150195882, 0.16187045, 0.00303626317
0.110833086, 0.0166891515, 0.130062252, -0.00181327655
0.110833086, 0.0183587074, 0.0835616067, -0.00353019824
0.110833086, 0.0200282708, 0.0429240391, -0.00284106401
0.110833086, 0.0216978341, 0.018271124, -0.00144363742

0.110833086, 0.0016631111, 0.100495696, -0.00134363538
0.110833086, 0.0033326745, 0.137511551, 0.0019932643
0.110833086, 0.0050022304, 0.151583046, 0.00223746896
0.110833086, 0.0066717938, 0.152017266, -0.000813977036
0.110833086, 0.0083413497, 0.154581502, -0.00195831526
0.110833086, 0.010010913, 0.160271704, -0.00279377098
0.110833086, 0.0116804689, 0.149673566, -0.00271778321
0.110833086, 0.0133500323, 0.144589245, -0.00370915653
0.110833086, 0.0150195882, 0.142447814, -0.002743616
0.110833086, 0.0166891515, 0.127612755, -0.000823611394
0.110833086, 0.0183587074, 0.0861893743, -0.0024226224
0.110833086, 0.0200282708, 0.0488059111, 6.3788706e-05
0.110833086, 0.0216978341, 0.0213153362, -0.000966931111

0.110833086, 0.0016631111, 0.0989040732, -0.00239076116
0.110833086, 0.0033326745, 0.124329738, -0.000628110487
0.110833086, 0.0050022304, 0.134785056, 0.000556291488
0.110833086, 0.0066717938, 0.148052871, -0.0020550848
0.110833086, 0.0083413497, 0.150106445, -0.00308602001
0.110833086, 0.010010913, 0.135556281, -0.00144325802
0.110833086, 0.0116804689, 0.137458086, 0.000767005142
0.110833086, 0.0133500323, 0.140928239, 0.000376595912
0.110833086, 0.0150195882, 0.13650918, -0.00100578461
0.110833086, 0.0166891515, 0.118503921, -0.00245344453
0.110833086, 0.0183587074, 0.0830566809, -0.00160915684
0.110833086, 0.0200282708, 0.0540153012, -0.000402987149
0.110833086, 0.0216978341, 0.0333969854, -0.000541786256

0.110833086, 0.0016631111, 0.0994523168, -0.00127488829
0.110833086, 0.0033326745, 0.118303113, -0.00258743414
0.110833086, 0.0050022304, 0.125810489, -0.00233504432
0.110833086, 0.0066717938, 0.133761004, 0.000324456516
0.110833086, 0.0083413497, 0.133617222, 0.00318558398
0.110833086, 0.010010913, 0.132092759, 0.00209169928
0.110833086, 0.0116804689, 0.133799255, -0.00175189529
0.110833086, 0.0133500323, 0.130130053, -0.00241971645
0.110833086, 0.0150195882, 0.125579297, -0.00119383156
0.110833086, 0.0166891515, 0.106905542, -0.00153728644
0.110833086, 0.0183587074, 0.0662741512, -0.00277164695
0.110833086, 0.0200282708, 0.0502298027, -0.00192916137
0.110833086, 0.0216978341, 0.0340216532, 0.000301027932

0.109170303, 0, 0.0795456171, 0.00139745034
0.109170303, 0.0016696677, 0.100587502, 0.000194710112
0.109170303, 0.0033393279, 0.120338522, -0.00117575692
0.109170303, 0.0050089955, 0.124899521, -0.000666509208
0.109170303, 0.0066786557, 0.125913352, -0.000412660127
0.109170303, 0.0083483234, 0.126087457, -0.000431622146
0.109170303, 0.0100179836, 0.126352966, -0.000553112943
0.109170303, 0.0116876438, 0.126892388, -0.000719589356
0.109170303, 0.0133573115, 0.127999395, -0.000951310503
0.109170303, 0.0150269717, 0.124899536, -0.00127043494
0.109170303, 0.0166966394, 0.109511159, -0.000693774782
0.109170303, 0.0183662996, 0.0705482364, -0.000170071668
0.109170303, 0.0200359672, 0.0301848799, -0.000208829923
0.109170303, 0.0217056274, 0.0110697513, -7.78743779e-05

0.109170303, 0, 0.0582729653, 0.00167599111
0.109170303, 0.0016696677, 0.0768839866, 0.00148299267
0.109170303, 0.0033393279, 0.116199918, 0.000297119987
0.109170303, 0.0050089955, 0.127825633, 0.000364078529
0.109170303, 0.0066786557, 0.126493961, 0.000536351115
0.109170303, 0.0083483234, 0.125032946, -0.000518439687
0.109170303, 0.0100179836, 0.123812318, -0.000254563725
0.109170303, 0.0116876438, 0.124057539, -0.000283846515
0.109170303, 0.0133573115, 0.124938853, -0.00106375432
0.109170303, 0.0150269717, 0.119438633, -0.000447772327
0.109170303, 0.0166966394, 0.103372671, -0.000128830201
0.109170303, 0.0183662996, 0.0693979487, -0.00119580154
0.109170303, 0.0200359672, 0.0350543484, -0.0017554959
0.109170303, 0.0217056274, 0.00860181451, -0.000616545382

0.109170303, 0, 0.0570662357, 0.00222596363
0.109170303, 0.0016696677, 0.0800899863, 0.00296767242
0.109170303, 0.0033393279, 0.106593095, 0.000157639064
0.109170303, 0.0050089955, 0.119174734, -0.000677290023
0.109170303, 0.0066786557, 0.120269403, -0.000436771166
0.109170303, 0.0083483234, 0.121123359, -0.000273535552
0.109170303, 0.0100179836, 0.121957481, -0.000470948027
0.109170303, 0.0116876438, 0.122051008, -0.000608434901
0.109170303, 0.0133573115, 0.120652921, 0.000168648796
0.109170303, 0.0150269717, 0.114825882, -0.00061758206
0.109170303, 0.0166966394, 0.0974110514, -0.00072481524
0.109170303, 0.0183662996, 0.0676802993, -0.00133375614
0.109170303, 0.0200359672, 0.0387008824, -0.000629601243
0.109170303, 0.0217056274, 0.00419236021, -0.0012431147

0.109170303, 0, 0.0635163113, 0.00103227631
0.109170303, 0.0016696677, 0.0836160407, 0.00157182664
0.109170303, 0.0033393279, 0.0995226875, 0.000688669737
0.109170303, 0.0050089955, 0.10756103, -0.000582573062
0.109170303, 0.0066786557, 0.113400489, -0.000679484568
0.109170303, 0.0083483234, 0.115247153, -0.00256314874
0.109170303, 0.0100179836, 0.113849752, -0.00326391961
0.109170303, 0.0116876438, 0.11500594, -0.00246334239
0.109170303, 0.0133573115, 0.116177991, -0.00181947474
0.109170303, 0.0150269717, 0.110580236, -0.000791938917
0.109170303, 0.0166966394, 0.0918197706, -0.000350294402
0.109170303, 0.0183662996, 0.0545301214, -0.000660026679
0.109170303, 0.0200359672, 0.0337421745, -0.00124505407
0.109170303, 0.0217056274, 0.00411829213, -0.00176660542

0.109170303, 0, 0.0582233146, 0.000574845821
0.109170303, 0.0016696677, 0.0717806742, 0.00230050809
0.109170303, 0.0033393279, 0.0962599069, 0.0024737739
0.109170303, 0.0050089955, 0.10254249, 0.00174958259
0.109170303, 0.0066786557, 0.103392564, 0.000696552161
0.109170303, 0.0083483234, 0.107383862, -0.00257585919
0.109170303, 0.0100179836, 0.108787045, -0.00392240519
0.109170303, 0.0116876438, 0.108058944, -0.00214725686
0.109170303, 0.0133573115, 0.104328342, -0.000417086208
0.109170303, 0.0150269717, 0.100092463, 0.000960508769
0.109170303, 0.0166966394, 0.0891221017, -9.79502802e-05
0.109170303, 0.0183662996, 0.057347469, -0.000975244446
0.109170303, 0.0200359672, 0.0369552113, 0.000730792061
0.109170303, 0.0217056274, 0.00954621471, 0.000889055547

0.109170303, 0, 0.0649531782, 0.00146426668
0.109170303, 0.0016696677, 0.0780276954, 0.00109743269
0.109170303, 0.0033393279, 0.0896237865, -0.0014898798
0.109170303, 0.0050089955, 0.0958695337, -0.00179544871
0.109170303, 0.0066786557, 0.097623907, -0.00176063541
0.109170303, 0.0083483234, 0.100082591, -0.00122323516
0.109170303, 0.0100179836, 0.101522416, 0.000433554174
0.109170303, 0.0116876438, 0.101279162, 5.92854558e-05
0.109170303, 0.0133573115, 0.0982100218, -3.33797675e-06
0.109170303, 0.0150269717, 0.0983605757, 0.00137431163
0.109170303, 0.0166966394, 0.0852733031, -0.000331358053
0.109170303, 0.0183662996, 0.0551241748, -0.0036962505
0.109170303, 0.0200359672, 0.0346335098, -0.00126322929
0.109170303, 0.0217056274, 0.014370664, -0.0009151884

0.109170303, 0, 0.0498280637, 0.00143812131
0.109170303, 0.0016696677, 0.0671615303, 0.00248362473
0.109170303, 0.0033393279, 0.0907645449, 0.000875584316
0.109170303, 0.0050089955, 0.0958547592, -0.000917210418
0.109170303, 0.0066786557, 0.095852688, 0.000396446907
0.109170303, 0.0083483234, 0.0973715484, -6.15065728e-05
0.109170303, 0.0100179836, 0.0964647531, -0.00163930678
0.109170303, 0.0116876438, 0.0946817249, -0.00037310287
0.109170303, 0.0133573115, 0.0959965512, -0.00192101661
0.109170303, 0.0150269717, 0.0953561217, -0.00186515052
0.109170303, 0.0166966394, 0.0799003914, -0.00143320684
0.109170303, 0.0183662996, 0.0482697152, -0.0017021884
0.109170303, 0.0200359672, 0.0321616381, -0.000516390777
0.109170303, 0.0217056274, 0.0217331164, -0.000752020686

0.109170303, 0, 0.0591203235, 0.000732136134
0.109170303, 0.0016696677, 0.0654683188, -0.000278094551
0.109170303, 0.0033393279, 0.0863372982, -0.00102609489
0.109170303, 0.0050089955, 0.0934597626, 0.000268406002
0.109170303, 0.0066786557, 0.0934433639, -0.000336570811
0.109170303, 0.0083483234, 0.0944382399, -0.000298527797
0.109170303, 0.0100179836, 0.0940863341, -0.000145683211
0.109170303, 0.0116876438, 0.0948192328, -1.32951236e-05
0.109170303, 0.0133573115, 0.0929831937, -0.00011651573
0.109170303, 0.0150269717, 0.0914782584, -8.72962701e-05
0.109170303, 0.0166966394, 0.0776785314, -0.00232281908
0.109170303, 0.0183662996, 0.039398659, -0.00213361997
0.109170303, 0.0200359672, 0.0234460365, -0.00029953997
0.109170303, 0.0217056274, 0.0129961874, 0.000499019108

0.109170303, 0, 0.0523963347, 0.00117895973
0.109170303, 0.0016696677, 0.0650650635, 0.000909276831
0.109170303, 0.0033393279, 0.0806549117, 0.0010119169
0.109170303, 0.0050089955, 0.088054508, -0.000670676236
0.109170303, 0.0066786557, 0.0874741599, -0.00118080864
0.109170303, 0.0083483234, 0.0904033333, -0.00116637023
0.109170303, 0.0100179836, 0.0914929807, -0.00111898861
0.109170303, 0.0116876438, 0.0901679844, -0.00125285157
0.109170303, 0.0133573115, 0.0896743238, -0.00180366903
0.109170303, 0.0150269717, 0.0836405158, -0.000697513518
0.109170303, 0.0166966394, 0.0717643872, 0.000136698727
0.109170303, 0.0183662996, 0.0488738865, -0.00128926535
0.109170303, 0.0200359672, 0.0253666546, -0.00168452121
0.109170303, 0.0217056274, 0.00949907862, -0.00126349786

0.109170303, 0, 0.0453388058, 0.000874504796
0.109170303, 0.0016696677, 0.0642085895, 0.00044271347
0.109170303, 0.0033393279, 0.0786551312, 0.000239028217
0.109170303, 0.0050089955, 0.0851188302, -0.000941020728
0.109170303, 0.0066786557, 0.0880521908, -0.00161277072
0.109170303, 0.0083483234, 0.0870326832, -0.000788729754
0.109170303, 0.0100179836, 0.0865874887, -0.00131923938
0.109170303, 0.0116876438, 0.0882069096, -0.00343213114
0.109170303, 0.0133573115, 0.0874546692, -0.00202169339
0.109170303, 0.0150269717, 0.0857127607, -0.000588483992
0.109170303, 0.0166966394, 0.0762373805, -0.00018240021
0.109170303, 0.0183662996, 0.0441634692, 0.000244355062
0.109170303, 0.0200359672, 0.0243424401, 0.0010285069
0.109170303, 0.0217056274, 0.0218629502, -0.000554235361

0.109170303, 0, 0.0516975932, 0.00108486926
0.109170303, 0.0016696677, 0.0604870021, 0.000846729032
0.109170303, 0.0033393279, 0.0765582472, 0.000866573537
0.109170303, 0.0050089955, 0.0852888674, 0.00027469045
0.109170303, 0.0066786557, 0.0849775746, -4.944024e-07
0.109170303, 0.0083483234, 0.0864473581, -0.00096797134
0.109170303, 0.0100179836, 0.0853951126, -0.00148572377
0.109170303, 0.0116876438, 0.0841958225, -5.78155668e-05
0.109170303, 0.0133573115, 0.0869021043, -0.00125193095
0.109170303, 0.0150269717, 0.0793905631, -0.00131695508
0.109170303, 0.0166966394, 0.0666555464, -5.32318227e-05
0.109170303, 0.0183662996, 0.0466378965, -0.000684420986
0.109170303, 0.0200359672, 0.0153225549, -6.69353976e-05
0.109170303, 0.0217056274, 0.00685298583, -2.12006307e-05

0.109170303, 0, 0.0526659191, 0.00125083013
0.109170303, 0.0016696677, 0.0583364889, 0.000423127844
0.109170303, 0.0033393279, 0.0706937239, 0.00229985407
0.109170303, 0.0050089955, 0.0796836913, 0.000523907714
0.109170303, 0.0066786557, 0.0807478279, -0.00174813229
0.109170303, 0.0083483234, 0.0810834318, -0.00132772932
0.109170303, 0.0100179836, 0.0835893378, -0.00184225792
0.109170303, 0.0116876438, 0.0833421722, -0.00278353831
0.109170303, 0.0133573115, 0.0809459984, -0.0028333161
0.109170303, 0.0150269717, 0.0732686743, -0.000809233752
0.109170303, 0.0166966394, 0.0622047894, -0.000969167508
0.109170303, 0.0183662996, 0.0428218432, -0.0039427164
0.109170303, 0.0200359672, 0.0143292509, -0.000993358903
0.109170303, 0.0217056274, 0.00258653425, -0.000285761023

0.109170303, 0, 0.0479541123, 0.000622746651
0.109170303, 0.0016696677, 0.0573988259, 0.000111214584
0.109170303, 0.0033393279, 0.064676322, -3.87825676e-05
0.109170303, 0.0050089955, 0.06865751, -0.000219703448
0.109170303, 0.0066786557, 0.0726655647, -0.000787835685
0.109170303, 0.0083483234, 0.0741659626, -0.000141118551
0.109170303, 0.0100179836, 0.0719722733, -0.000215879103
0.109170303, 0.0116876438, 0.0740428418, -0.000704472011
0.109170303, 0.0133573115, 0.0769199133, 4.31723347e-05
0.109170303, 0.0150269717, 0.0688812062, 9.27850779e-05
0.109170303, 0.0166966394, 0.0605462715, 0.00057613448
0.109170303, 0.0183662996, 0.0428312086, 0.0013227415
0.109170303, 0.0200359672, 0.0212410558, 0.000119190292
0.109170303, 0.0217056274, 0.00822889991, -0.000725619844

0.109170303, 0, 0.0343940966, 0.00139991206
0.109170303, 0.0016696677, 0.0513470024, 0.00101571623
0.109170303, 0.0033393279, 0.0642742366, -7.83352007e-05
0.109170303, 0.0050089955, 0.0713357478, -0.000472628191
0.109170303, 0.0066786557, 0.072352305, 0.00039076386
0.109170303, 0.0083483234, 0.0707617179, 0.00101807027
0.109170303, 0.0100179836, 0.070965223, -0.000252716272
0.109170303, 0.0116876438, 0.0737896115, -0.00121917762
0.109170303, 0.0133573115, 0.0719524473, -0.000715042406
0.109170303, 0.0150269717, 0.0661250874, -0.000273946003
0.109170303, 0.0166966394, 0.0597936436, -0.000347093446
0.109170303, 0.0183662996, 0.0445254073, -0.00110382808
0.109170303, 0.0200359672, 0.0162299685, -0.000418378884
0.109170303, 0.0217056274, 0.0118845617, 0.000340893981

0.109170303, 0, 0.0437660739, 9.33869305e-05
0.109170303, 0.0016696677, 0.0521849096, 0.000487892539
0.109170303, 0.0033393279, 0.0605803654, 4.67092686e-05
0.109170303, 0.0050089955, 0.0659669489, -0.000982588273
0.109170303, 0.0066786557, 0.0675062984, -0.00128769525
0.109170303, 0.0083483234, 0.0671100467, -0.00138606131
0.109170303, 0.0100179836, 0.0666677803, -0.00084535667
0.109170303, 0.0116876438, 0.0666517839, -0.00112926052
0.109170303, 0.0133573115, 0.0664175972, -0.0017687463
0.109170303, 0.0150269717, 0.0646517128, -0.00198339555
0.109170303, 0.0166966394, 0.0607726164, -0.00172612362
0.109170303, 0.0183662996, 0.0424495712, -0.00194596685
0.109170303, 0.0200359672, 0.0130534517, -0.0011261215
0.109170303, 0.0217056274, 0.0124303931, 0.000980440061

0.109170303, 0, 0.0286738612, 0.00109944574
0.109170303, 0.0016696677, 0.0502022617, 0.00244062836
0.109170303, 0.0033393279, 0.0614152178, 0.000853495265
0.109170303, 0.0050089955, 0.0633043796, -0.000462559576
